grid_id,risk_index,protection_level
8_55,0.0922143220338983,0.041470452567010166
8_56,0.0906278813559322,0.04970964251925162
9_4,0.0794007627118644,0.04371639561861222
9_5,0.0795872033898305,0.03590336799459272
9_6,0.0777736440677966,0.03508674997430829
9_7,0.07836008474576271,0.03535288660974394
9_8,0.06719652542372881,0.030317139514666407
9_9,0.06778296610169492,0.03058218976444561
9_10,0.06778296610169492,0.03058231622120455
9_11,0.0687829661016949,0.0310335732653106
9_12,0.0687829661016949,0.031033705953916857
9_13,0.0687829661016949,0.031033799285198227
9_14,0.07083796610169492,0.031961019580381264
9_15,0.0732379661016949,0.03304387289442322
9_16,0.0732379661016949,0.03304392770469888
9_17,0.08498796610169491,0.038345426463409736
9_18,0.0839879661016949,0.037894262578722554
9_19,0.08498796610169491,0.03834545265810648
9_20,0.0732379661016949,0.03304403524897588
9_21,0.0732379661016949,0.03304406293381921
9_22,0.0732379661016949,0.033044082497366914
9_23,0.07423796610169492,0.0334952762235937
9_24,0.0752379661016949,0.03394646385543351
9_25,0.0752379661016949,0.033946456526765006
9_26,0.07623796610169492,0.034397633462811224
9_27,0.07623796610169492,0.03439760924478265
9_28,0.07723796610169492,0.034848723328146564
9_29,0.07623796610169492,0.0343973694235481
9_30,0.07583796610169491,0.034216600780355155
9_31,0.07238296610169492,0.032657362532286745
9_32,0.07098296610169491,0.032024135463565855
9_33,0.06973296610169492,0.01807351423137874
9_34,0.06833296610169493,0.017710659740333146
9_35,0.06833296610169493,0.017710659740333146
9_36,0.06833296610169493,0.017710659740333146
9_37,0.06973296610169492,0.01807351423137874
9_38,0.06973296610169492,0.01807351423137874
9_39,0.07113296610169491,0.018436368722424334
9_40,0.07113296610169491,0.018436368722424334
9_41,0.0725329661016949,0.018799223213469926
9_42,0.0725329661016949,0.018799223213469926
9_43,0.07393296610169492,0.019162077704515525
9_44,0.07393296610169492,0.019162077704515525
9_45,0.07393296610169492,0.019162077704515525
9_46,0.07393296610169492,0.019162077704515525
9_47,0.07533296610169492,0.01952493219556112
9_48,0.07533296610169492,0.01952493219556112
9_49,0.07673296610169492,0.019887786686606714
9_50,0.08200152542372882,0.021253301266135383
9_51,0.07476508474576271,0.01937774769528893
9_52,0.08627864406779662,0.038902310850946864
9_53,0.0719372033898305,0.018644812373757428
9_54,0.08345076271186441,0.037573951012264996
9_55,0.08326432203389832,0.03741857623203205
9_56,0.08167788135593221,0.04477044503150043
10_4,0.08180076271186441,0.045037987394345745
10_5,0.0819872033898305,0.04514439734623592
10_6,0.0801736440677966,0.044147105944081805
10_7,0.0807600847457627,0.036436434930221834
10_8,0.06959652542372881,0.031400473666754754
10_9,0.07018296610169492,0.03166540722708355
10_10,0.06936940677966101,0.03129839859956366
10_11,0.07036940677966103,0.03174962693711976
10_12,0.07036940677966103,0.0317496952198666
10_13,0.07036940677966103,0.031749743806187426
10_14,0.07242440677966101,0.03267695344959416
10_15,0.07482440677966103,0.03375980205449471
10_16,0.07482440677966103,0.033759807149119275
10_17,0.07622440677966101,0.03439150045497388
10_18,0.08557440677966101,0.03861010785519399
10_19,0.08657440677966101,0.03906130255335101
10_20,0.08517440677966102,0.03842965145689105
10_21,0.07482440677966103,0.033759871154950515
10_22,0.07382440677966101,0.03330869462937829
10_23,0.07382440677966101,0.033308698537983884
10_24,0.07482440677966103,0.033759891502097794
10_25,0.07482440677966103,0.03375988997517011
10_26,0.07582440677966103,0.03421107495567725
10_27,0.07582440677966103,0.034211066320196735
10_28,0.07682440677966101,0.034662238578927744
10_29,0.07782440677966102,0.0351133543661642
10_30,0.07642440677966102,0.03448156752700951
10_31,0.07296940677966102,0.032922546490486086
10_32,0.07031940677966103,0.01822550896975862
10_33,0.07031940677966103,0.01822550896975862
10_34,0.06891940677966102,0.01786265447871302
10_35,0.06891940677966102,0.01786265447871302
10_36,0.06891940677966102,0.01786265447871302
10_37,0.07031940677966103,0.01822550896975862
10_38,0.07031940677966103,0.01822550896975862
10_39,0.071719406779661,0.018588363460804204
10_40,0.071719406779661,0.018588363460804204
10_41,0.07311940677966101,0.018951217951849803
